customer_id,signup_date,tenure_months,plan_type,signup_channel,monthly_spend,num_support_tickets,last_login_days_ago,payment_failures_past_90d,cancel_page_views_30d,is_churned
C104510,2022-08-07,17,Basic,organic,12.91,0,10.0,0,0,0
C101315,2022-08-07,17,Basic,organic,13.69,1,27.0,0,0,0
C105232,2022-08-07,17,Standard,referral,41.69,1,4.0,0,0,0
C103204,2022-08-07,17,Standard,organic,46.18,1,3.0,0,0,0
C105812,2022-08-07,17,Standard,paid_search,44.65,0,6.0,1,0,0
C105542,2022-08-07,17,Basic,organic,14.96,0,13.0,0,0,0
C102832,2022-08-08,17,Basic,referral,15.74,2,1.0,0,0,0
C100441,2022-08-08,17,Basic,paid_search,20.24,0,12.0,0,0,0
C100927,2022-08-08,17,Standard,organic,26.06,0,1.0,0,0,0
C103429,2022-08-08,17,Premium,referral,95.5,4,5.0,1,0,0
C106935,2022-08-08,17,Basic,paid_search,16.92,0,1.0,1,0,0
C102466,2022-08-08,17,Basic,organic,13.76,0,17.0,1,0,0
C106304,2022-08-08,17,Premium,referral,75.96,0,0.0,0,0,0
C105424,2022-08-08,17,Standard,partner,36.02,3,53.0,0,0,0
C104698,2022-08-08,17,Basic,referral,19.61,0,2.0,0,0,0
C103843,2022-08-08,17,Standard,organic,40.09,2,,0,0,0
C102996,2022-08-09,17,Standard,paid_search,49.27,0,3.0,0,0,0
C101475,2022-08-09,17,Basic,paid_search,19.31,2,25.0,0,0,0
C105340,2022-08-09,17,Basic,paid_search,22.11,2,14.0,0,0,0
C106166,2022-08-09,17,Premium,partner,71.77,2,14.0,0,0,0
C105220,2022-08-09,17,Premium,referral,82.57,1,1.0,0,0,0
C100306,2022-08-09,17,Standard,organic,43.56,2,5.0,0,0,0
C106221,2022-08-09,17,Standard,referral,43.39,0,6.0,0,0,0
C104157,2022-08-09,17,Basic,partner,23.77,3,39.0,1,0,0
C100189,2022-08-09,17,Standard,organic,36.95,0,5.0,2,0,0
C101600,2022-08-09,17,Standard,paid_search,40.72,0,13.0,0,4,1
C102775,2022-08-09,17,Basic,organic,19.25,1,5.0,1,0,0
C100801,2022-08-09,17,Basic,paid_search,16.66,3,2.0,0,0,0
C102051,2022-08-09,17,Standard,referral,34.16,0,17.0,0,0,0
C101822,2022-08-09,17,Standard,organic,42.42,1,23.0,1,0,0
C101366,2022-08-09,17,Basic,paid_search,23.18,1,1.0,0,0,0
C106498,2022-08-09,17,Standard,partner,35.83,4,3.0,0,0,0
C105482,2022-08-09,17,Premium,organic,59.34,0,0.0,0,0,0
C106076,2022-08-09,17,Standard,paid_search,39.23,1,3.0,1,0,0
C104374,2022-08-10,17,Standard,paid_search,34.56,0,16.0,0,3,1
C103105,2022-08-10,17,Basic,paid_search,18.43,3,8.0,0,0,0
C103741,2022-08-10,17,Standard,paid_search,32.16,1,4.0,0,0,0
C107079,2022-08-10,17,Standard,organic,40.03,0,3.0,0,0,0
C104176,2022-08-10,17,Standard,paid_search,37.09,0,5.0,1,0,0
C102020,2022-08-10,17,Premium,referral,81.3,0,3.0,0,0,0
C103898,2022-08-10,17,Premium,organic,62.03,1,2.0,0,0,0
C106281,2022-08-10,17,Premium,organic,100.96,1,7.0,0,0,0
C100135,2022-08-10,17,Basic,paid_search,18.31,1,3.0,0,0,0
C102707,2022-08-10,17,Standard,organic,33.03,1,8.0,0,0,0
C101154,2022-08-11,17,Basic,partner,19.37,1,2.0,0,0,0
C102088,2022-08-11,17,Basic,paid_search,17.32,1,10.0,0,1,0
C107270,2022-08-11,17,Basic,organic,26.06,0,31.0,0,2,1
C100951,2022-08-11,17,Standard,organic,29.53,0,8.0,0,0,0
C101837,2022-08-11,17,Standard,organic,45.97,2,28.0,0,0,0
C107831,2022-08-11,17,Basic,partner,22.37,3,19.0,0,0,0
C102186,2022-08-11,17,Standard,organic,45.67,0,0.0,0,0,0
C102594,2022-08-12,17,Premium,organic,85.66,1,9.0,0,0,0
C103341,2022-08-12,17,Basic,partner,19.28,1,,0,0,0
C106974,2022-08-12,17,Standard,paid_search,26.72,0,,0,3,1
C104745,2022-08-12,17,Basic,paid_search,22.51,2,4.0,0,0,0
C104038,2022-08-12,17,Basic,paid_search,18.36,0,,0,0,0
C100225,2022-08-12,17,Premium,organic,74.09,0,23.0,1,0,0
C101104,2022-08-12,17,Standard,organic,34.89,0,8.0,0,0,0
C107139,2022-08-12,17,Basic,paid_search,20.47,0,3.0,0,0,0
C104788,2022-08-12,17,Basic,referral,18.91,3,,0,0,0
C101390,2022-08-12,17,Standard,referral,50.4,3,1.0,0,0,0
C103696,2022-08-13,17,Basic,partner,19.95,0,3.0,0,0,0
C101185,2022-08-13,17,Premium,organic,74.47,0,3.0,0,0,0
C107145,2022-08-13,17,Standard,referral,27.47,2,4.0,0,0,0
C104587,2022-08-13,17,Basic,partner,17.74,1,11.0,0,0,0
C104666,2022-08-13,17,Standard,referral,40.32,1,,0,0,0
C104494,2022-08-13,17,Standard,organic,28.61,0,4.0,0,0,0
C105454,2022-08-13,17,Standard,organic,50.87,0,,0,0,0
C103583,2022-08-13,17,Standard,organic,43.78,0,4.0,0,0,0
C104446,2022-08-13,17,Basic,paid_search,21.54,2,3.0,0,0,0
C102308,2022-08-13,17,Basic,paid_search,19.27,0,1.0,0,0,0
C105804,2022-08-13,17,Basic,organic,20.15,0,1.0,0,0,0
C102126,2022-08-13,17,Basic,organic,22.06,1,7.0,0,0,0
C103548,2022-08-13,17,Basic,referral,17.85,0,2.0,0,0,0
C101778,2022-08-13,17,Standard,organic,21.46,0,10.0,0,0,0
C103061,2022-08-14,17,Basic,partner,17.05,0,12.0,0,0,0
C107305,2022-08-14,17,Standard,organic,46.08,2,3.0,0,0,0
C103372,2022-08-14,17,Standard,partner,35.87,1,,0,0,0
C105985,2022-08-14,17,Premium,organic,78.51,3,1.0,0,0,0
C104568,2022-08-14,17,Standard,partner,43.28,1,3.0,0,0,0
C105348,2022-08-14,17,Standard,organic,49.12,1,,0,1,0
C107497,2022-08-14,17,Premium,referral,108.01,1,0.0,0,0,0
C102354,2022-08-14,17,Basic,partner,19.36,0,16.0,0,0,0
C100238,2022-08-14,17,Standard,partner,32.99,1,,0,0,0
C104289,2022-08-14,17,Basic,paid_search,19.09,0,6.0,0,0,0
C105766,2022-08-14,17,Basic,organic,18.44,0,1.0,1,0,0
C106515,2022-08-14,17,Basic,referral,21.13,1,2.0,0,0,0
C100332,2022-08-15,17,Basic,paid_search,15.85,1,5.0,0,0,0
C103502,2022-08-15,17,Basic,paid_search,22.09,4,1.0,0,0,0
C100525,2022-08-15,17,Standard,organic,51.61,0,6.0,0,0,0
C106402,2022-08-15,17,Standard,organic,36.8,1,13.0,1,0,0
C107630,2022-08-15,17,Standard,referral,23.89,1,9.0,0,0,0
C106937,2022-08-15,17,Standard,referral,38.89,1,1.0,0,0,0
C100399,2022-08-15,17,Standard,paid_search,50.19,1,6.0,0,0,0
C103986,2022-08-15,17,Premium,referral,85.24,0,10.0,0,0,0
C102807,2022-08-15,17,Premium,organic,91.43,2,0.0,0,0,0
C101059,2022-08-16,17,Basic,paid_search,18.94,2,5.0,0,0,0
C102780,2022-08-16,17,Basic,paid_search,22.53,1,12.0,0,0,0
C105226,2022-08-16,17,Premium,paid_search,108.8,0,9.0,0,0,0
C103941,2022-08-16,17,Basic,paid_search,21.73,1,,0,0,0
C106319,2022-08-16,17,Basic,organic,16.37,1,10.0,0,0,0
C107793,2022-08-16,17,Basic,organic,20.27,1,4.0,1,2,1
C107196,2022-08-16,17,Basic,organic,18.76,0,27.0,0,3,1
C106639,2022-08-16,17,Basic,partner,21.15,1,3.0,0,0,0
C105414,2022-08-16,17,Premium,paid_search,94.4,2,10.0,0,0,0
C105704,2022-08-16,17,Basic,referral,19.65,0,33.0,1,0,0
C100087,2022-08-17,16,Standard,organic,48.6,1,14.0,0,0,0
C106542,2022-08-17,16,Basic,referral,24.22,0,2.0,0,0,0
C104602,2022-08-17,16,Basic,organic,19.67,1,5.0,0,0,0
C107605,2022-08-17,16,Basic,paid_search,19.99,1,1.0,0,0,0
C101461,2022-08-17,16,Basic,paid_search,22.98,3,7.0,0,0,0
C100748,2022-08-17,16,Premium,paid_search,106.32,2,24.0,0,6,1
C107526,2022-08-17,16,Basic,organic,24.74,0,9.0,0,0,0
C104664,2022-08-17,16,Basic,paid_search,18.73,0,6.0,0,0,0
C101820,2022-08-17,16,Standard,partner,22.63,1,2.0,0,0,0
C103097,2022-08-18,16,Basic,paid_search,18.37,3,24.0,0,0,0
C104424,2022-08-18,16,Basic,referral,18.87,0,,0,0,0
C106729,2022-08-18,16,Premium,paid_search,84.21,1,10.0,0,0,0
C105764,2022-08-18,16,Standard,organic,30.15,2,3.0,0,0,0
C104273,2022-08-18,16,Standard,paid_search,41.21,0,0.0,1,0,0
C100446,2022-08-18,16,Basic,paid_search,19.97,1,8.0,0,0,0
C107850,2022-08-18,16,Basic,paid_search,22.36,1,16.0,0,0,0
C106094,2022-08-18,16,Premium,paid_search,98.94,0,2.0,0,0,0
C105568,2022-08-18,16,Basic,organic,16.78,1,0.0,0,0,0
C106049,2022-08-18,16,Standard,paid_search,36.18,2,1.0,0,0,0
C101013,2022-08-18,16,Standard,organic,42.28,1,3.0,1,0,0
C102433,2022-08-18,16,Premium,referral,86.7,0,13.0,0,0,0
C105320,2022-08-18,16,Standard,organic,42.96,3,18.0,1,0,0
C101033,2022-08-18,16,Standard,organic,34.12,0,22.0,0,0,0
C100747,2022-08-18,16,Standard,organic,32.5,1,,0,0,0
C104439,2022-08-18,16,Basic,organic,17.85,0,6.0,1,0,0
C103163,2022-08-18,16,Standard,organic,36.72,0,5.0,0,0,0
C102166,2022-08-19,16,Standard,paid_search,41.5,1,0.0,0,0,0
C107921,2022-08-19,16,Standard,referral,38.77,1,18.0,0,0,0
C106171,2022-08-19,16,Basic,referral,14.59,0,5.0,0,0,0
C100367,2022-08-19,16,Standard,organic,38.21,1,1.0,0,0,0
C105080,2022-08-19,16,Standard,referral,42.28,1,,0,0,0
C100308,2022-08-19,16,Premium,paid_search,106.89,0,10.0,0,0,0
C103789,2022-08-19,16,Basic,referral,19.19,1,9.0,0,0,0
C102866,2022-08-19,16,Standard,paid_search,42.19,2,10.0,0,0,0
C100987,2022-08-19,16,Basic,organic,15.59,1,1.0,0,0,0
C100798,2022-08-19,16,Premium,paid_search,80.78,1,7.0,0,0,0
C105527,2022-08-19,16,Basic,referral,19.78,0,2.0,0,0,0
C106880,2022-08-19,16,Basic,organic,20.09,0,2.0,0,0,0
C105725,2022-08-20,16,Standard,paid_search,48.5,0,11.0,0,0,0
C106140,2022-08-20,16,Basic,paid_search,19.24,1,5.0,0,0,0
C104000,2022-08-20,16,Standard,paid_search,38.52,0,,1,0,0
C101585,2022-08-20,16,Premium,partner,87.88,0,2.0,1,0,0
C106022,2022-08-20,16,Basic,organic,22.29,0,16.0,1,0,0
C104376,2022-08-20,16,Standard,organic,42.47,0,8.0,1,0,0
C105030,2022-08-20,16,Basic,referral,22.9,1,18.0,0,0,0
C100337,2022-08-20,16,Basic,paid_search,24.31,1,0.0,0,0,0
C100967,2022-08-20,16,Basic,organic,18.27,4,0.0,0,0,0
C107309,2022-08-20,16,Basic,paid_search,22.46,1,2.0,1,0,0
C101176,2022-08-20,16,Basic,paid_search,13.06,1,9.0,0,0,0
C101603,2022-08-20,16,Premium,organic,59.88,0,,0,0,0
C100553,2022-08-21,16,Standard,paid_search,35.54,0,,0,0,0
C102271,2022-08-21,16,Basic,referral,14.8,2,22.0,1,0,0
C101755,2022-08-21,16,Standard,referral,23.73,0,0.0,1,0,0
C101438,2022-08-21,16,Premium,organic,50.61,1,6.0,1,0,0
C102015,2022-08-21,16,Basic,paid_search,16.34,2,6.0,0,0,0
C101526,2022-08-21,16,Basic,referral,24.95,0,4.0,0,0,0
C106721,2022-08-21,16,Basic,referral,26.05,1,,0,0,0
C101575,2022-08-21,16,Basic,referral,13.56,0,13.0,0,0,0
C106603,2022-08-21,16,Standard,paid_search,40.46,0,5.0,0,0,0
C100524,2022-08-21,16,Standard,paid_search,46.1,0,10.0,0,0,0
C105097,2022-08-22,16,Basic,paid_search,20.83,1,7.0,0,0,0
C101434,2022-08-22,16,Standard,referral,45.23,0,12.0,0,0,0
C102270,2022-08-22,16,Standard,partner,22.52,1,1.0,0,0,0
C102483,2022-08-22,16,Standard,organic,36.82,2,24.0,0,0,0
C104475,2022-08-22,16,Basic,referral,21.53,1,1.0,0,0,0
C100402,2022-08-22,16,Basic,paid_search,21.65,0,12.0,0,0,0
C106128,2022-08-22,16,Basic,partner,17.61,2,12.0,0,0,0
C105933,2022-08-22,16,Basic,partner,17.62,2,28.0,0,3,1
C103446,2022-08-22,16,Standard,paid_search,42.52,2,,0,0,0
C102129,2022-08-22,16,Basic,organic,19.95,2,3.0,0,0,0
C102291,2022-08-23,16,Premium,paid_search,65.1,1,22.0,0,0,0
C107130,2022-08-23,16,Basic,paid_search,16.24,1,7.0,0,0,0
C100320,2022-08-23,16,Standard,paid_search,44.92,0,8.0,0,0,0
C101949,2022-08-23,16,Standard,paid_search,43.65,0,4.0,0,0,0
C106618,2022-08-23,16,Premium,paid_search,95.49,1,14.0,0,0,0
C102551,2022-08-23,16,Basic,organic,17.35,0,5.0,0,0,0
C107237,2022-08-23,16,Standard,organic,47.68,1,2.0,0,0,0
C106194,2022-08-23,16,Basic,organic,23.46,0,5.0,0,0,0
C103755,2022-08-23,16,Premium,organic,84.5,0,1.0,1,0,0
C105873,2022-08-23,16,Basic,paid_search,20.4,1,0.0,0,0,0
C100594,2022-08-23,16,Basic,paid_search,14.0,1,2.0,1,0,0
C102587,2022-08-23,16,Premium,organic,62.38,0,6.0,0,0,0
C105707,2022-08-23,16,Premium,organic,84.11,2,12.0,0,0,0
C102927,2022-08-23,16,Premium,referral,76.23,0,16.0,0,0,0
C100166,2022-08-23,16,Basic,paid_search,17.38,0,29.0,1,0,0
C105130,2022-08-24,16,Basic,partner,26.57,1,3.0,0,0,0
C107149,2022-08-24,16,Standard,organic,34.39,2,6.0,1,0,0
C106479,2022-08-24,16,Premium,organic,77.3,1,1.0,0,0,0
C107892,2022-08-24,16,Standard,referral,28.27,0,1.0,0,0,0
C101403,2022-08-24,16,Basic,paid_search,19.06,1,14.0,0,0,0
C107353,2022-08-24,16,Basic,organic,17.51,1,2.0,0,0,0
C101503,2022-08-24,16,Standard,organic,27.74,1,,0,0,0
C104409,2022-08-24,16,Standard,paid_search,38.16,0,5.0,0,0,0
C106875,2022-08-24,16,Standard,paid_search,42.07,0,,0,0,0
C100606,2022-08-24,16,Premium,paid_search,62.22,2,14.0,0,0,0
C103734,2022-08-24,16,Standard,referral,35.16,1,2.0,0,0,0
C102151,2022-08-24,16,Standard,paid_search,39.04,0,20.0,0,3,1
C104867,2022-08-24,16,Basic,paid_search,19.73,2,4.0,1,0,0
C102525,2022-08-25,16,Premium,paid_search,69.28,1,10.0,0,0,0
C104109,2022-08-25,16,Standard,partner,40.53,1,9.0,0,0,0
C107987,2022-08-25,16,Basic,paid_search,25.0,1,2.0,0,0,0
C107886,2022-08-25,16,Premium,organic,70.79,0,3.0,0,0,0
C105893,2022-08-25,16,Premium,organic,72.22,0,5.0,0,0,0
C107731,2022-08-25,16,Basic,organic,24.63,0,30.0,0,0,0
C104050,2022-08-25,16,Basic,referral,20.06,1,0.0,0,0,0
C104074,2022-08-25,16,Premium,paid_search,77.18,0,13.0,0,0,0
C102282,2022-08-25,16,Basic,referral,19.63,0,,0,2,1
C106557,2022-08-25,16,Basic,organic,19.8,1,7.0,0,0,0
C104611,2022-08-25,16,Standard,organic,28.48,1,20.0,0,0,0
C105916,2022-08-26,16,Standard,paid_search,43.18,1,18.0,0,0,0
C102920,2022-08-26,16,Standard,paid_search,50.24,2,10.0,0,0,0
C104680,2022-08-26,16,Basic,organic,17.17,0,2.0,0,0,0
C102082,2022-08-26,16,Standard,organic,31.84,1,,0,0,0
C100065,2022-08-26,16,Standard,paid_search,33.18,0,,0,0,0
C101387,2022-08-26,16,Basic,referral,24.03,2,2.0,0,0,0
C106538,2022-08-26,16,Standard,paid_search,32.1,0,5.0,1,0,0
C107583,2022-08-26,16,Basic,organic,19.6,1,2.0,0,0,0
C102306,2022-08-26,16,Standard,organic,47.08,0,4.0,1,0,0
C101248,2022-08-26,16,Basic,partner,16.72,0,16.0,0,0,0
C105108,2022-08-26,16,Standard,paid_search,39.59,1,14.0,0,0,0
C103858,2022-08-26,16,Premium,referral,63.22,2,5.0,0,0,0
C107523,2022-08-27,16,Basic,paid_search,21.6,0,8.0,1,0,0
C102536,2022-08-27,16,Basic,organic,18.05,1,4.0,1,0,0
C102346,2022-08-27,16,Premium,organic,94.14,0,1.0,0,0,0
C106037,2022-08-27,16,Standard,paid_search,36.22,0,0.0,1,0,0
C104440,2022-08-27,16,Standard,organic,40.06,2,,0,0,0
C103693,2022-08-27,16,Basic,referral,22.64,1,6.0,0,0,0
C102091,2022-08-27,16,Basic,paid_search,23.61,1,6.0,0,0,0
C104256,2022-08-27,16,Standard,paid_search,33.73,1,1.0,0,0,0
C106640,2022-08-27,16,Standard,organic,47.44,1,5.0,0,0,1
C104743,2022-08-27,16,Standard,paid_search,40.38,0,21.0,0,0,0
C100631,2022-08-28,16,Basic,referral,17.48,5,,0,0,0
C101094,2022-08-28,16,Premium,organic,79.36,0,,0,0,0
C101914,2022-08-28,16,Basic,partner,22.35,0,,0,0,0
C107223,2022-08-28,16,Standard,paid_search,41.27,1,11.0,1,2,1
C104255,2022-08-28,16,Basic,organic,20.61,0,15.0,0,0,0
C104040,2022-08-28,16,Basic,partner,18.46,3,1.0,0,0,0
C100645,2022-08-28,16,Premium,partner,89.6,1,10.0,0,0,0
C103042,2022-08-28,16,Basic,organic,21.9,1,,0,2,1
C104337,2022-08-28,16,Basic,partner,23.69,1,13.0,0,2,0
C107655,2022-08-28,16,Standard,paid_search,46.85,1,5.0,1,0,0
C107183,2022-08-28,16,Premium,paid_search,70.02,1,4.0,0,0,0
C106897,2022-08-28,16,Standard,partner,35.65,1,,0,0,0
C103606,2022-08-28,16,Standard,organic,44.27,3,9.0,0,0,0
C102150,2022-08-28,16,Standard,organic,29.62,0,8.0,0,0,0
C100253,2022-08-29,16,Standard,organic,32.0,1,1.0,0,0,0
C104817,2022-08-29,16,Standard,organic,42.56,0,1.0,0,0,0
C106734,2022-08-29,16,Basic,partner,16.59,1,4.0,1,0,0
C105076,2022-08-29,16,Standard,organic,31.69,1,5.0,0,0,0
C105767,2022-08-29,16,Standard,paid_search,34.38,3,13.0,0,4,1
C106707,2022-08-29,16,Standard,organic,41.15,1,2.0,0,0,0
C106873,2022-08-29,16,Basic,paid_search,26.38,0,1.0,0,0,0
C106698,2022-08-29,16,Premium,organic,82.0,1,6.0,0,0,0
C104150,2022-08-29,16,Standard,organic,28.15,0,3.0,0,0,0
C104496,2022-08-29,16,Basic,referral,6.93,1,5.0,2,0,0
C102575,2022-08-29,16,Standard,organic,47.91,2,4.0,0,0,0
C105613,2022-08-29,16,Basic,paid_search,19.52,1,13.0,0,0,0
C107089,2022-08-29,16,Standard,paid_search,33.83,0,2.0,0,0,0
C106439,2022-08-30,16,Basic,organic,24.86,1,,1,0,0
C106213,2022-08-30,16,Standard,organic,42.43,0,8.0,2,0,0
C105830,2022-08-30,16,Standard,paid_search,33.04,0,26.0,0,0,0
C100076,2022-08-30,16,Standard,paid_search,50.11,0,9.0,0,0,0
C103622,2022-08-30,16,Basic,organic,16.91,1,2.0,0,0,0
C106245,2022-08-30,16,Standard,referral,27.87,0,3.0,0,0,0
C106731,2022-08-30,16,Basic,organic,23.69,3,3.0,0,0,0
C105756,2022-08-30,16,Standard,organic,25.68,2,29.0,0,0,0
C102649,2022-08-30,16,Basic,paid_search,17.52,0,8.0,0,0,0
C102068,2022-08-30,16,Basic,paid_search,22.18,0,2.0,0,0,0
C104950,2022-08-30,16,Basic,referral,24.23,3,1.0,0,0,0
C105770,2022-08-30,16,Basic,partner,16.24,1,3.0,1,0,0
C104924,2022-08-30,16,Basic,referral,15.12,3,3.0,1,0,0
C101144,2022-08-30,16,Basic,paid_search,18.31,0,0.0,0,0,0
C101513,2022-08-30,16,Basic,paid_search,12.03,3,5.0,0,0,0
C103573,2022-08-30,16,Basic,referral,22.22,1,0.0,0,0,0
C104652,2022-08-30,16,Premium,referral,73.16,1,5.0,0,0,0
C107413,2022-08-30,16,Standard,paid_search,25.99,0,15.0,0,0,0
C103771,2022-08-30,16,Basic,organic,15.88,2,23.0,0,0,0
C101776,2022-08-31,16,Standard,paid_search,35.33,0,3.0,1,0,0
C100293,2022-08-31,16,Standard,paid_search,21.02,0,14.0,0,0,0
C106243,2022-08-31,16,Basic,paid_search,22.59,1,2.0,0,0,0
C106311,2022-08-31,16,Standard,organic,26.21,1,1.0,0,0,0
C105432,2022-08-31,16,Standard,organic,29.97,2,11.0,0,0,0
C103521,2022-08-31,16,Basic,paid_search,15.49,0,13.0,1,0,0
C106016,2022-08-31,16,Standard,partner,43.96,1,1.0,0,0,0
C103769,2022-09-01,16,Standard,referral,24.35,0,10.0,0,0,0
C105467,2022-09-01,16,Standard,organic,41.24,2,5.0,0,0,0
C100486,2022-09-01,16,Standard,organic,44.29,1,16.0,0,0,0
C106672,2022-09-01,16,Basic,organic,15.91,3,21.0,0,0,0
C102159,2022-09-01,16,Premium,partner,70.28,1,15.0,0,0,0
C101493,2022-09-01,16,Basic,paid_search,25.62,1,5.0,0,0,0
C101904,2022-09-01,16,Standard,organic,26.56,0,2.0,0,0,0
C101068,2022-09-01,16,Basic,organic,14.96,0,,0,0,0
C101029,2022-09-01,16,Basic,organic,17.46,0,13.0,1,0,0
C100737,2022-09-01,16,Basic,partner,17.75,0,20.0,0,0,0
C107334,2022-09-01,16,Basic,referral,18.83,1,,0,0,0
C101510,2022-09-01,16,Basic,organic,21.42,0,7.0,0,0,0
C104412,2022-09-01,16,Standard,paid_search,41.62,0,7.0,1,0,0
C104776,2022-09-02,16,Basic,paid_search,23.08,1,2.0,0,0,0
C100168,2022-09-02,16,Standard,organic,34.04,0,11.0,1,0,0
C105173,2022-09-02,16,Basic,organic,19.51,0,2.0,0,0,0
C106610,2022-09-02,16,Basic,paid_search,20.01,0,1.0,0,0,0
C103658,2022-09-02,16,Basic,paid_search,14.57,1,1.0,0,0,0
C102636,2022-09-02,16,Basic,referral,16.63,1,,1,0,0
C100370,2022-09-02,16,Basic,partner,22.6,0,6.0,0,0,0
C107902,2022-09-02,16,Standard,partner,35.23,2,7.0,1,0,0
C103995,2022-09-02,16,Basic,paid_search,11.14,0,8.0,0,0,0
C104048,2022-09-03,16,Standard,partner,33.91,0,7.0,0,0,0
C105911,2022-09-03,16,Standard,referral,49.98,0,4.0,0,0,0
C107930,2022-09-03,16,Standard,partner,36.88,0,0.0,0,0,0
C103433,2022-09-03,16,Basic,referral,26.33,0,5.0,0,0,0
C102203,2022-09-03,16,Basic,referral,17.2,0,0.0,0,0,0
C103394,2022-09-03,16,Premium,organic,101.95,3,3.0,0,0,0
C104240,2022-09-03,16,Basic,paid_search,26.61,0,8.0,0,0,0
C104388,2022-09-03,16,Basic,paid_search,23.38,1,,0,0,0
C106891,2022-09-03,16,Basic,paid_search,26.42,0,0.0,0,0,0
C106300,2022-09-03,16,Basic,referral,16.67,0,14.0,0,0,0
C105600,2022-09-03,16,Standard,paid_search,44.73,1,9.0,0,0,0
C104099,2022-09-03,16,Premium,partner,83.72,0,88.0,0,2,1
C102366,2022-09-04,16,Basic,referral,22.05,0,1.0,1,0,0
C103826,2022-09-04,16,Standard,paid_search,31.51,2,7.0,1,0,0
C104888,2022-09-04,16,Standard,organic,31.96,0,7.0,0,0,0
C104967,2022-09-04,16,Basic,organic,15.84,0,3.0,0,0,0
C101770,2022-09-04,16,Standard,partner,38.11,0,7.0,0,0,0
C100626,2022-09-04,16,Premium,paid_search,71.88,1,14.0,1,0,0
C107535,2022-09-04,16,Basic,referral,17.88,1,8.0,0,0,0
C102322,2022-09-04,16,Premium,referral,73.89,2,2.0,1,0,0
C106153,2022-09-04,16,Basic,organic,14.51,0,8.0,0,0,0
C104253,2022-09-05,16,Premium,organic,91.41,0,1.0,0,0,0
C100198,2022-09-05,16,Basic,paid_search,17.43,2,8.0,0,0,0
C107920,2022-09-05,16,Standard,organic,41.31,0,2.0,0,0,0
C105085,2022-09-05,16,Basic,organic,21.04,1,22.0,0,0,0
C101899,2022-09-05,16,Basic,paid_search,20.17,1,29.0,0,0,0
C101175,2022-09-05,16,Basic,organic,17.59,0,12.0,0,0,0
C104461,2022-09-05,16,Standard,partner,41.09,1,5.0,1,0,0
C103084,2022-09-05,16,Standard,organic,42.51,2,8.0,0,0,0
C105932,2022-09-05,16,Standard,organic,43.42,0,6.0,0,0,0
C104939,2022-09-05,16,Premium,organic,92.74,1,0.0,0,0,0
C104565,2022-09-05,16,Basic,paid_search,18.85,1,,0,0,0
C101141,2022-09-05,16,Standard,organic,38.62,1,18.0,0,0,0
C107332,2022-09-05,16,Basic,referral,11.23,0,4.0,0,0,0
C101781,2022-09-05,16,Premium,partner,84.96,1,0.0,0,0,0
C107997,2022-09-05,16,Basic,referral,21.5,1,2.0,0,0,0
C103250,2022-09-05,16,Standard,referral,43.37,0,4.0,0,0,0
C106529,2022-09-05,16,Standard,organic,25.6,0,7.0,0,0,0
C105292,2022-09-05,16,Standard,partner,24.68,1,2.0,0,1,0
C103596,2022-09-05,16,Basic,organic,22.39,1,68.0,0,2,1
C102460,2022-09-06,16,Basic,paid_search,23.52,0,8.0,0,3,1
C106681,2022-09-06,16,Premium,paid_search,86.28,1,1.0,0,0,0
C103728,2022-09-06,16,Standard,partner,28.72,2,0.0,1,0,0
C101159,2022-09-06,16,Basic,organic,22.97,0,,0,0,0
C103486,2022-09-06,16,Basic,organic,19.09,0,6.0,0,0,0
C106996,2022-09-06,16,Basic,paid_search,12.06,2,2.0,1,0,0
C106962,2022-09-06,16,Premium,referral,80.36,2,13.0,0,0,0
C103985,2022-09-06,16,Basic,organic,25.49,2,15.0,0,0,0
C101973,2022-09-07,16,Premium,paid_search,81.58,1,,0,0,0
C102490,2022-09-07,16,Basic,referral,23.36,1,15.0,0,0,0
C101977,2022-09-07,16,Basic,partner,28.49,2,13.0,0,0,0
C104217,2022-09-07,16,Standard,paid_search,42.01,2,15.0,0,4,1
C102073,2022-09-07,16,Basic,paid_search,23.03,1,7.0,0,0,0
C107250,2022-09-07,16,Standard,paid_search,55.84,0,8.0,0,0,0
C107080,2022-09-07,16,Standard,paid_search,46.35,1,11.0,1,0,0
C105858,2022-09-07,16,Standard,organic,29.23,1,1.0,1,0,0
C105359,2022-09-07,16,Basic,referral,20.09,2,2.0,0,0,0
C106843,2022-09-07,16,Standard,organic,45.59,1,,0,0,0
C106350,2022-09-07,16,Basic,paid_search,21.2,1,31.0,0,0,0
C102326,2022-09-07,16,Premium,organic,92.71,2,3.0,0,0,0
C103212,2022-09-07,16,Standard,paid_search,37.55,2,1.0,0,0,0
C104254,2022-09-07,16,Standard,organic,40.95,1,0.0,0,0,0
C101329,2022-09-07,16,Basic,paid_search,18.23,0,12.0,0,0,0
C102484,2022-09-08,16,Premium,paid_search,47.14,0,4.0,0,0,0
C107511,2022-09-08,16,Premium,organic,66.74,0,32.0,0,1,0
C104782,2022-09-08,16,Premium,organic,62.93,0,,0,0,0
C101371,2022-09-08,16,Premium,paid_search,82.3,1,9.0,0,0,0
C105255,2022-09-08,16,Basic,paid_search,24.24,2,22.0,0,0,0
C103090,2022-09-08,16,Standard,organic,38.01,0,7.0,1,0,0
C107873,2022-09-08,16,Basic,organic,21.05,1,,0,0,0
